"DB010","DB020","DB030","DB040","DB062","DB090"
"2012","BE",47075,"BE24","NA","1710.643"
"2012","BE",47090,"BE24","NA","785.6331"
"2012","BE",47100,"BE24","NA","878.1242"
"2012","BE",47114,"BE24","NA","653.2529"
"2012","BE",47133,"BE24","NA","861.9954"
"2012","BE",47146,"BE24","NA","895.52"
"2012","BE",47201,"BE24","NA","683.1741"
"2012","BE",47205,"BE24","NA","851.995"
"2012","BE",47222,"BE24","NA","837.4376"
"2012","BE",47257,"BE24","NA","1213.761"
"2012","BE",47259,"BE24","NA","1053.778"
"2012","BE",47270,"BE24","NA","650.0794"
"2012","BE",47310,"BE24","NA","851.7841"
"2012","BE",47316,"BE24","NA","863.5829"
"2012","BE",47336,"BE24","NA","660.9188"
"2012","BE",47369,"BE24","NA","655.5232"
"2012","BE",47375,"BE24","NA","1457.498"
"2012","BE",47397,"BE24","NA","2734.363"
"2012","BE",47407,"BE24","NA","1410.237"
"2012","BE",47465,"BE24","NA","1457.498"
"2012","BE",47473,"BE24","NA","1931.252"
"2012","BE",47514,"BE24","NA","1634.445"
"2012","BE",47519,"BE24","NA","692.2633"
"2012","BE",47520,"BE24","NA","853.346"
"2012","BE",47593,"BE24","NA","494.226"
"2012","BE",47615,"BE24","NA","1145.309"
"2012","BE",47621,"BE24","NA","915.9477"
"2012","BE",47641,"BE24","NA","772.842"
"2012","BE",47642,"BE24","NA","634.8378"
"2012","BE",47649,"BE24","NA","783.5765"
"2012","BE",47650,"BE24","NA","615.5961"
"2012","BE",47681,"BE24","NA","710.573"
"2012","BE",47687,"BE24","NA","1095.759"
"2012","BE",47692,"BE24","NA","653.2529"
"2012","BE",47694,"BE24","NA","1105.831"
"2012","BE",47716,"BE24","NA","653.5023"
"2012","BE",47736,"BE24","NA","645.7675"
"2012","BE",47759,"BE24","NA","1061.809"
"2012","BE",47773,"BE24","NA","1302.275"
"2012","BE",47781,"BE24","NA","987.3631"
"2012","BE",47785,"BE24","NA","2734.363"
"2012","BE",47798,"BE24","NA","1135.554"
"2012","BE",47801,"BE24","NA","1377.718"
"2012","BE",47818,"BE24","NA","473.8916"
"2012","BE",47820,"BE24","NA","1218.067"
"2012","BE",47828,"BE24","NA","366.3277"
"2012","BE",47834,"BE24","NA","1471.02"
"2012","BE",47850,"BE24","NA","976.3135"
"2012","BE",47888,"BE24","NA","457.0511"
"2012","BE",47907,"BE24","NA","1182.331"
"2012","BE",47943,"BE24","NA","564.4423"
"2012","BE",47946,"BE24","NA","845.8967"
"2012","BE",47963,"BE24","NA","491.2381"
"2012","BE",47966,"BE24","NA","986.3998"
"2012","BE",47987,"BE24","NA","5519.728"
"2012","BE",47990,"BE24","NA","591.298"
"2012","BE",48005,"BE24","NA","821.1016"
"2012","BE",48019,"BE24","NA","1519.882"
"2012","BE",48025,"BE24","NA","2140.905"
"2012","BE",48077,"BE24","NA","724.6285"
"2012","BE",48084,"BE24","NA","2693.072"
"2012","BE",48132,"BE24","NA","2018.464"
"2012","BE",48148,"BE24","NA","964.6274"
"2012","BE",48153,"BE24","NA","805.1758"
"2012","BE",48156,"BE24","NA","381.6293"
"2012","BE",48161,"BE24","NA","818.1803"
"2012","BE",48181,"BE24","NA","795.4502"
"2012","BE",48190,"BE24","NA","695.0376"
"2012","BE",48191,"BE24","NA","1525.206"
"2012","BE",48221,"BE24","NA","1430.776"
"2012","BE",48224,"BE24","NA","672.1406"
"2012","BE",48226,"BE24","NA","629.2173"
"2012","BE",48240,"BE24","NA","701.2239"
"2012","BE",48241,"BE24","NA","1589.478"
"2012","BE",48246,"BE24","NA","780.4202"
"2012","BE",48254,"BE24","NA","342.6534"
"2012","BE",48276,"BE24","NA","627.3746"
"2012","BE",48295,"BE24","NA","888.8261"
"2012","BE",48331,"BE24","NA","1025.539"
"2012","BE",48337,"BE24","NA","1324.496"
"2012","BE",48346,"BE24","NA","1419.658"
"2012","BE",48384,"BE24","NA","818.5687"
"2012","BE",48391,"BE24","NA","1449.734"
"2012","BE",48404,"BE24","NA","1186.065"
"2012","BE",48424,"BE24","NA","631.8716"
"2012","BE",48430,"BE24","NA","776.6823"
"2012","BE",48469,"BE24","NA","1564.898"
"2012","BE",48504,"BE24","NA","956.6862"
"2012","BE",48543,"BE24","NA","3210.439"
"2012","BE",48565,"BE24","NA","1377.718"
"2012","BE",48573,"BE24","NA","259.835"
"2012","BE",48586,"BE24","NA","1449.914"
"2012","BE",48590,"BE24","NA","779.9228"
"2012","BE",48598,"BE24","NA","1603.166"
"2012","BE",48627,"BE24","NA","348.3785"
"2012","BE",48634,"BE24","NA","344.1101"
"2012","BE",48645,"BE24","NA","716.6449"
"2012","BE",48648,"BE24","NA","898.9528"
"2012","BE",48697,"BE24","NA","865.8376"
"2012","BE",48717,"BE24","NA","694.6439"
"2012","BE",48720,"BE24","NA","565.3362"
"2012","BE",48732,"BE24","NA","1015.227"
"2012","BE",48750,"BE24","NA","916.3891"
"2012","BE",48766,"BE24","NA","1080.554"
"2012","BE",48788,"BE24","NA","2350.316"
"2012","BE",48799,"BE24","NA","621.7384"
"2012","BE",48801,"BE24","NA","462.448"
"2012","BE",48851,"BE24","NA","761.7469"
"2012","BE",48883,"BE24","NA","2097.475"
"2012","BE",48901,"BE24","NA","565.9866"
"2012","BE",48933,"BE24","NA","121.271"
"2012","BE",48939,"BE24","NA","539.4559"
"2012","BE",48952,"BE24","NA","650.5975"
"2012","BE",48961,"BE24","NA","854.9186"
"2012","BE",48996,"BE24","NA","960.9154"
"2012","BE",49012,"BE24","NA","1504.037"
"2012","BE",49028,"BE24","NA","707.3786"
"2012","BE",49029,"BE24","NA","641.0923"
"2012","BE",49064,"BE24","NA","788.6583"
"2012","BE",49139,"BE24","NA","862.8279"
"2012","BE",49155,"BE24","NA","647.13"
"2012","BE",49160,"BE24","NA","681.5331"
"2012","BE",49181,"BE24","NA","524.1509"
"2012","BE",49182,"BE24","NA","949.8204"
"2012","BE",49194,"BE24","NA","1061.809"
"2012","BE",49214,"BE24","NA","649.2902"
"2012","BE",49221,"BE24","NA","919.6557"
"2012","BE",49245,"BE24","NA","470.0217"
"2012","BE",49250,"BE24","NA","675.5723"
"2012","BE",49289,"BE24","NA","493.1427"
"2012","BE",49293,"BE24","NA","1025.776"
"2012","BE",49303,"BE24","NA","760.0408"
"2012","BE",49341,"BE24","NA","1120.392"
"2012","BE",49348,"BE24","NA","1543.633"
"2012","BE",49355,"BE24","NA","748.5958"
"2012","BE",49358,"BE24","NA","890.8687"
"2012","BE",49393,"BE24","NA","1385.775"
"2012","BE",49402,"BE24","NA","1002.194"
"2012","BE",49412,"BE24","NA","546.8664"
"2012","BE",49454,"BE24","NA","998.7173"
"2012","BE",49459,"BE24","NA","2495.375"
"2012","BE",49491,"BE24","NA","1025.539"
"2012","BE",49497,"BE24","NA","848.5588"
"2012","BE",49502,"BE24","NA","802.6808"
"2012","BE",49509,"BE24","NA","920.6888"
"2012","BE",49514,"BE24","NA","804.188"
"2012","BE",49518,"BE24","NA","1589.478"
"2012","BE",49527,"BE24","NA","1014.256"
"2012","BE",49531,"BE24","NA","1057.363"
"2012","BE",49562,"BE24","NA","2491.866"
"2012","BE",49573,"BE24","NA","834.2075"
"2012","BE",49606,"BE24","NA","464.1421"
"2012","BE",49646,"BE24","NA","710.3726"
"2012","BE",49647,"BE24","NA","564.4221"
"2012","BE",49664,"BE24","NA","1288.726"
"2012","BE",49696,"BE24","NA","744.0513"
"2012","BE",49808,"BE24","NA","842.2689"
"2012","BE",49825,"BE24","NA","1154.337"
"2012","BE",49903,"BE24","NA","817.0455"
"2012","BE",49939,"BE24","NA","1796.195"
"2012","BE",50002,"BE24","NA","832.3114"
"2012","BE",50024,"BE24","NA","601.8752"
"2012","BE",50031,"BE24","NA","743.8766"
"2012","BE",50034,"BE24","NA","1383.55"
"2012","BE",50041,"BE24","NA","2574.977"
"2012","BE",50045,"BE24","NA","901.6909"
"2012","BE",50085,"BE24","NA","966.7977"
"2012","BE",50096,"BE24","NA","548.9368"
"2012","BE",50108,"BE24","NA","856.7467"
"2012","BE",50127,"BE24","NA","2693.072"
"2012","BE",50129,"BE24","NA","1165.63"
"2012","BE",50206,"BE24","NA","482.3055"
"2012","BE",50247,"BE24","NA","474.1838"
"2012","BE",50254,"BE24","NA","330.3939"
"2012","BE",50267,"BE24","NA","868.2922"
"2012","BE",50278,"BE24","NA","234.2831"
"2012","BE",50338,"BE24","NA","1026.231"
"2012","BE",50358,"BE24","NA","915.1197"
"2012","BE",50370,"BE24","NA","498.7121"
"2012","BE",50406,"BE24","NA","800.8391"
"2012","BE",50414,"BE24","NA","812.7351"
"2012","BE",50436,"BE24","NA","1636.895"
"2012","BE",50447,"BE24","NA","658.4778"
"2012","BE",50546,"BE24","NA","677.4046"
"2012","BE",50569,"BE24","NA","2431.086"
"2012","BE",50617,"BE24","NA","664.8768"
"2012","BE",50634,"BE24","NA","920.6888"
"2012","BE",50636,"BE24","NA","1233.185"
"2012","BE",50676,"BE24","NA","1361.32"
"2012","BE",50690,"BE24","NA","420.3484"
"2012","BE",50721,"BE24","NA","748.8627"
"2012","BE",50753,"BE24","NA","2180.335"
"2012","BE",50790,"BE24","NA","1751.242"
"2012","BE",50804,"BE24","NA","643.6344"
"2012","BE",50809,"BE24","NA","798.5639"
"2012","BE",50871,"BE24","NA","979.8281"
"2012","BE",50877,"BE24","NA","487.2494"
"2012","BE",50906,"BE24","NA","1084.042"
"2012","BE",50929,"BE24","NA","686.3419"
"2012","BE",50979,"BE24","NA","2069.114"
"2012","BE",51000,"BE24","NA","627.0421"
"2012","BE",51006,"BE24","NA","722.2161"
"2012","BE",51010,"BE24","NA","2058.775"
"2012","BE",51034,"BE24","NA","1789.635"
"2012","BE",51035,"BE24","NA","669.7629"
"2012","BE",51040,"BE24","NA","500.6006"
"2012","BE",51049,"BE24","NA","1083.642"
"2012","BE",51062,"BE24","NA","556.1069"
"2012","BE",51071,"BE24","NA","1654.797"
"2012","BE",51072,"BE24","NA","890.1831"
"2012","BE",51083,"BE24","NA","1334.374"
"2012","BE",51097,"BE24","NA","582.7761"
"2012","BE",51102,"BE24","NA","1186.882"
"2012","BE",51106,"BE24","NA","567.3769"
"2012","BE",51114,"BE24","NA","1755.844"
"2012","BE",51119,"BE24","NA","688.7156"
"2012","BE",51126,"BE24","NA","763.1917"
"2012","BE",51129,"BE24","NA","833.1553"
"2012","BE",51143,"BE24","NA","733.3509"
"2012","BE",51144,"BE24","NA","895.4328"
"2012","BE",51148,"BE24","NA","1657.818"
"2012","BE",51153,"BE24","NA","438.7843"
"2012","BE",51199,"BE24","NA","773.5031"
"2012","BE",51201,"BE24","NA","1586.92"
"2012","BE",51205,"BE24","NA","637.3881"
"2012","BE",51206,"BE24","NA","671.5466"
"2012","BE",51233,"BE24","NA","1942.936"
"2012","BE",51258,"BE24","NA","764.1444"
"2012","BE",51273,"BE24","NA","698.3154"
"2012","BE",51288,"BE24","NA","715.6947"
"2012","BE",51331,"BE24","NA","3584.331"
"2012","BE",51347,"BE24","NA","560.7069"
"2012","BE",51353,"BE24","NA","528.6735"
"2012","BE",51356,"BE24","NA","731.1921"
"2012","BE",51365,"BE24","NA","1085.165"
"2012","BE",51412,"BE24","NA","509.7256"
"2012","BE",51415,"BE24","NA","586.3249"
"2012","BE",51435,"BE24","NA","1044.476"
"2012","BE",51437,"BE24","NA","611.4238"
"2012","BE",51438,"BE24","NA","773.4104"
"2012","BE",51442,"BE24","NA","390.5948"
"2012","BE",51483,"BE24","NA","603.0297"
"2012","BE",51486,"BE24","NA","1820.447"
"2012","BE",51513,"BE24","NA","539.8384"
"2012","BE",51531,"BE24","NA","1900.009"
"2012","BE",51533,"BE24","NA","579.7903"
"2012","BE",51541,"BE24","NA","794.4179"
"2012","BE",51552,"BE24","NA","3076.481"
"2012","BE",51564,"BE24","NA","929.0626"
"2012","BE",51571,"BE24","NA","880.024"
"2012","BE",51593,"BE24","NA","1345.251"
"2012","BE",51614,"BE24","NA","1036.495"
"2012","BE",51624,"BE24","NA","992.7277"
"2012","BE",51629,"BE24","NA","1623.527"
"2012","BE",51632,"BE24","NA","815.6044"
"2012","BE",51667,"BE24","NA","846.6163"
"2012","BE",51684,"BE24","NA","1230.649"
"2012","BE",51692,"BE24","NA","1257.32"
"2012","BE",51695,"BE24","NA","453.7176"
"2012","BE",51701,"BE24","NA","1165.247"
"2012","BE",51702,"BE24","NA","645.907"
"2012","BE",51712,"BE24","NA","722.2334"
"2012","BE",51717,"BE24","NA","1486.554"
"2012","BE",51739,"BE24","NA","1745.838"
"2012","BE",51742,"BE24","NA","1219.691"
"2012","BE",51765,"BE24","NA","788.4528"
"2012","BE",51767,"BE24","NA","1186.882"
"2012","BE",51838,"BE24","NA","2590.104"
"2012","BE",51840,"BE24","NA","670.2304"
"2012","BE",51863,"BE24","NA","840.117"
"2012","BE",51871,"BE24","NA","621.9217"
"2012","BE",51894,"BE24","NA","1191.243"
"2012","BE",51905,"BE24","NA","994.0181"
"2012","BE",51926,"BE24","NA","1048.545"
"2012","BE",51933,"BE24","NA","954.3784"
"2012","BE",51945,"BE24","NA","338.8589"
"2012","BE",51947,"BE24","NA","572.4909"
"2012","BE",51966,"BE24","NA","651.1923"
"2012","BE",51974,"BE24","NA","575.7161"
"2012","BE",51995,"BE24","NA","1033.688"
"2012","BE",52000,"BE24","NA","1496.617"
"2012","BE",52001,"BE24","NA","747.0778"
"2012","BE",52005,"BE24","NA","566.9671"
"2012","BE",52010,"BE24","NA","474.0521"
"2012","BE",52020,"BE24","NA","2140.905"
"2012","BE",52024,"BE24","NA","1016.407"
"2012","BE",52036,"BE24","NA","717.1842"
"2012","BE",52042,"BE24","NA","779.0773"
"2012","BE",52051,"BE24","NA","1331.878"
"2012","BE",52072,"BE24","NA","643.3267"
"2012","BE",52082,"BE24","NA","537.2701"
"2012","BE",52093,"BE24","NA","591.7242"
"2012","BE",52113,"BE24","NA","1012.376"
"2012","BE",52141,"BE24","NA","1292.941"
"2012","BE",52170,"BE24","NA","1529.386"
"2012","BE",52174,"BE24","NA","1186.882"
"2012","BE",52253,"BE24","NA","589.8202"
"2012","BE",52257,"BE24","NA","1301.761"
"2012","BE",52270,"BE24","NA","702.6654"
"2012","BE",52280,"BE24","NA","1889.011"
"2012","BE",52291,"BE24","NA","1110.607"
"2012","BE",52303,"BE24","NA","785.3795"
"2012","BE",52346,"BE24","NA","756.6744"
"2012","BE",52357,"BE24","NA","714.1598"
"2012","BE",52364,"BE24","NA","632.3001"
"2012","BE",52391,"BE24","NA","809.1934"
"2012","BE",52401,"BE24","NA","660.8382"
"2012","BE",52415,"BE24","NA","710.573"
"2012","BE",52424,"BE24","NA","678.0951"
"2012","BE",52467,"BE24","NA","1911.653"
"2012","BE",52508,"BE24","NA","3072.317"
"2012","BE",52510,"BE24","NA","911.6055"
"2012","BE",52517,"BE24","NA","1177.891"
"2012","BE",52523,"BE24","NA","883.438"
"2012","BE",52545,"BE24","NA","538.3912"
"2012","BE",52560,"BE24","NA","739.124"
"2012","BE",52578,"BE24","NA","460.6162"
"2012","BE",52588,"BE24","NA","573.856"
"2012","BE",52594,"BE24","NA","371.7469"
"2012","BE",52622,"BE24","NA","1313.26"
"2012","BE",52626,"BE24","NA","812.335"
"2012","BE",52629,"BE24","NA","887.7622"
"2012","BE",52663,"BE24","NA","4548.525"
"2012","BE",52708,"BE24","NA","730.9665"
"2012","BE",52712,"BE24","NA","1065.761"
"2012","BE",52724,"BE24","NA","471.7246"
"2012","BE",52732,"BE24","NA","422.8344"
"2012","BE",52735,"BE24","NA","2432.244"
"2012","BE",52793,"BE24","NA","695.3394"
"2012","BE",52823,"BE24","NA","1702.097"
"2012","BE",52828,"BE24","NA","697.2225"
"2012","BE",52850,"BE24","NA","1134.812"
"2012","BE",52926,"BE24","NA","867.6077"
"2012","BE",52957,"BE24","NA","540.802"
"2012","BE",52970,"BE24","NA","1097.289"
"2012","BE",52971,"BE24","NA","1126.119"
"2012","BE",52983,"BE24","NA","876.5612"
"2012","BE",52989,"BE24","NA","1315.918"
"2012","BE",53003,"BE24","NA","420.6706"
"2012","BE",53005,"BE24","NA","413.9675"
"2012","BE",53023,"BE24","NA","880.0887"
"2012","BE",53027,"BE24","NA","1629.533"
"2012","BE",53036,"BE24","NA","712.2605"
"2012","BE",53049,"BE24","NA","946.3621"
"2012","BE",53081,"BE24","NA","1629.533"
"2012","BE",53083,"BE24","NA","674.3214"
"2012","BE",53103,"BE24","NA","951.1864"
"2012","BE",53193,"BE24","NA","859.0857"
"2012","BE",53206,"BE24","NA","737.9563"
"2012","BE",53226,"BE24","NA","1360.772"
"2012","BE",53232,"BE24","NA","1882.087"
"2012","BE",53234,"BE24","NA","624.9858"
"2012","BE",53286,"BE24","NA","445.6128"
"2012","BE",53307,"BE24","NA","899.3713"
"2012","BE",53331,"BE24","NA","804.2956"
"2012","BE",53341,"BE24","NA","737.3151"
"2012","BE",53378,"BE24","NA","621.6253"
"2012","BE",53382,"BE24","NA","937.4082"
"2012","BE",53438,"BE24","NA","375.139"
"2012","BE",53517,"BE24","NA","857.1905"
"2012","BE",53542,"BE24","NA","570.1469"
"2012","BE",53576,"BE24","NA","729.4417"
"2012","BE",53579,"BE24","NA","838.7786"
"2012","BE",53603,"BE24","NA","1061.809"
"2012","BE",53609,"BE24","NA","817.9554"
"2012","BE",53631,"BE24","NA","1420.903"
"2012","BE",53634,"BE24","NA","1734.46"
"2012","BE",53638,"BE24","NA","1258.977"
"2012","BE",53647,"BE24","NA","1189.785"
"2012","BE",53654,"BE24","NA","672.7139"
"2012","BE",53661,"BE24","NA","950.1637"
"2012","BE",53679,"BE24","NA","797.9544"
"2012","BE",53719,"BE24","NA","1604"
"2012","BE",53736,"BE24","NA","2765.053"
"2012","BE",53747,"BE24","NA","1037.224"
"2012","BE",53754,"BE24","NA","980.4738"
"2012","BE",53765,"BE24","NA","371.342"
"2012","BE",53791,"BE24","NA","1029.525"
"2012","BE",53828,"BE24","NA","382.8963"
"2012","BE",53873,"BE24","NA","964.6274"
"2012","BE",53878,"BE24","NA","851.75"
"2012","BE",53896,"BE24","NA","1211.353"
"2012","BE",53902,"BE24","NA","904.1183"
"2012","BE",53907,"BE24","NA","502.5037"
"2012","BE",53948,"BE24","NA","709.7117"
"2012","BE",53975,"BE24","NA","3545.507"
"2012","BE",53985,"BE24","NA","1722.545"
"2012","BE",54033,"BE24","NA","816.1224"
"2012","BE",54039,"BE24","NA","853.2763"
"2012","BE",54057,"BE24","NA","830.9787"
"2012","BE",54059,"BE24","NA","750.1792"
"2012","BE",54092,"BE24","NA","996.6369"
"2012","BE",54122,"BE24","NA","788.3406"
"2012","BE",54124,"BE24","NA","542.2371"
"2012","BE",54144,"BE24","NA","844.3453"
"2012","BE",54167,"BE24","NA","579.4662"
"2012","BE",54175,"BE24","NA","1549.666"
"2012","BE",54178,"BE24","NA","942.1891"
"2012","BE",54180,"BE24","NA","1250.492"
"2012","BE",54195,"BE24","NA","5030.613"
"2012","BE",54205,"BE24","NA","730.1386"
"2012","BE",54236,"BE24","NA","1164.346"
"2012","BE",54252,"BE24","NA","785.2323"
"2012","BE",54336,"BE24","NA","650.6023"
"2012","BE",54356,"BE24","NA","531.6165"
"2012","BE",54365,"BE24","NA","821.2126"
"2012","BE",54376,"BE24","NA","622.9026"
"2012","BE",54386,"BE24","NA","936.0317"
"2012","BE",54449,"BE24","NA","1017.117"
"2012","BE",54458,"BE24","NA","2282.853"
"2012","BE",54496,"BE24","NA","347.9038"
"2012","BE",54504,"BE24","NA","920.9665"
"2012","BE",54507,"BE24","NA","780.1423"
"2012","BE",54521,"BE24","NA","1928.619"
"2012","BE",54602,"BE24","NA","1197.987"
"2012","BE",54606,"BE24","NA","706.0829"
"2012","BE",54657,"BE24","NA","525.5071"
"2012","BE",54661,"BE24","NA","759.5751"
"2012","BE",54677,"BE24","NA","820.7175"
"2012","BE",54705,"BE24","NA","642.424"
"2012","BE",54747,"BE24","NA","1181.718"
"2012","BE",54790,"BE24","NA","1020.81"
"2012","BE",54820,"BE24","NA","1443.168"
"2012","BE",54824,"BE24","NA","988.7479"
"2012","BE",54831,"BE24","NA","865.8376"
"2012","BE",54892,"BE24","NA","739.8409"
"2012","BE",54921,"BE24","NA","998.7173"
"2012","BE",54951,"BE24","NA","1549.666"
"2012","BE",54984,"BE24","NA","852.1368"
"2012","BE",54988,"BE24","NA","2388.654"
"2012","BE",54995,"BE25","NA","772.6764"
"2012","BE",55000,"BE25","NA","646.699"
"2012","BE",55009,"BE25","NA","2615.112"
"2012","BE",55013,"BE25","NA","2120.615"
"2012","BE",55019,"BE25","NA","1092.018"
"2012","BE",55025,"BE25","NA","1073.558"
"2012","BE",55029,"BE25","NA","1017.115"
"2012","BE",55033,"BE25","NA","770.9875"
"2012","BE",55036,"BE25","NA","982.9784"
"2012","BE",55038,"BE25","NA","889.7358"
"2012","BE",55047,"BE25","NA","795.1661"
"2012","BE",55064,"BE25","NA","743.082"
"2012","BE",55065,"BE25","NA","672.9995"
"2012","BE",55081,"BE25","NA","722.2334"
"2012","BE",55088,"BE25","NA","916.0908"
"2012","BE",55092,"BE25","NA","1382.939"
"2012","BE",55100,"BE25","NA","823.8075"
"2012","BE",55106,"BE25","NA","700.7282"
"2012","BE",55114,"BE25","NA","2103.869"
"2012","BE",55121,"BE25","NA","887.729"
"2012","BE",55127,"BE25","NA","550.3181"
"2012","BE",55137,"BE25","NA","826.7512"
"2012","BE",55191,"BE25","NA","986.1311"
"2012","BE",55199,"BE25","NA","636.1527"
"2012","BE",55209,"BE25","NA","969.2326"
"2012","BE",55218,"BE25","NA","472.5193"
"2012","BE",55248,"BE25","NA","918.142"
"2012","BE",55271,"BE25","NA","658.449"
"2012","BE",55281,"BE25","NA","533.8614"
"2012","BE",55289,"BE25","NA","1466.366"
"2012","BE",55306,"BE25","NA","372.6916"
"2012","BE",55309,"BE25","NA","686.1715"
"2012","BE",55327,"BE25","NA","996.6215"
"2012","BE",55392,"BE25","NA","1543.633"
"2012","BE",55395,"BE25","NA","315.5958"
"2012","BE",55420,"BE25","NA","1663.314"
"2012","BE",55432,"BE25","NA","702.3732"
"2012","BE",55442,"BE25","NA","560.5491"
"2012","BE",55449,"BE25","NA","2250.034"
"2012","BE",55490,"BE25","NA","761.6186"
"2012","BE",55514,"BE25","NA","958.1903"
"2012","BE",55519,"BE25","NA","621.7571"
"2012","BE",55545,"BE25","NA","1528.317"
"2012","BE",55550,"BE25","NA","1082.338"
"2012","BE",55552,"BE25","NA","901.9185"
"2012","BE",55585,"BE25","NA","648.6827"
"2012","BE",55594,"BE25","NA","1474.742"
"2012","BE",55625,"BE25","NA","1229.344"
"2012","BE",55635,"BE25","NA","1059.922"
"2012","BE",55667,"BE25","NA","1035.336"
"2012","BE",55669,"BE25","NA","969.9535"
"2012","BE",55674,"BE25","NA","1392.208"
"2012","BE",55675,"BE25","NA","1663.314"
"2012","BE",55691,"BE25","NA","830.6132"
"2012","BE",55702,"BE25","NA","626.6364"
"2012","BE",55703,"BE25","NA","1092.018"
"2012","BE",55730,"BE25","NA","623.105"
"2012","BE",55732,"BE25","NA","627.5179"
"2012","BE",55753,"BE25","NA","1110.906"
"2012","BE",55773,"BE25","NA","936.7162"
"2012","BE",55780,"BE25","NA","559.9105"
"2012","BE",55799,"BE25","NA","850.2733"
"2012","BE",55806,"BE25","NA","2141.812"
"2012","BE",55810,"BE25","NA","639.9938"
"2012","BE",55864,"BE25","NA","933.81"
"2012","BE",55869,"BE25","NA","1530.614"
"2012","BE",55901,"BE25","NA","733.9249"
"2012","BE",55912,"BE25","NA","743.5536"
"2012","BE",55930,"BE25","NA","1884.651"
"2012","BE",55947,"BE25","NA","695.7268"
"2012","BE",55950,"BE25","NA","1073.957"
"2012","BE",56009,"BE25","NA","672.3915"
"2012","BE",56014,"BE25","NA","1042.74"
"2012","BE",56050,"BE25","NA","1215.294"
"2012","BE",56058,"BE25","NA","1085.245"
"2012","BE",56085,"BE25","NA","606.0728"
"2012","BE",56183,"BE25","NA","1846.472"
"2012","BE",56185,"BE25","NA","1254.836"
"2012","BE",56193,"BE25","NA","1090.404"
"2012","BE",56196,"BE25","NA","1629.064"
"2012","BE",56203,"BE25","NA","617.8173"
"2012","BE",56218,"BE25","NA","454.1414"
"2012","BE",56228,"BE25","NA","1020.976"
"2012","BE",56229,"BE25","NA","518.2676"
"2012","BE",56236,"BE25","NA","2765.053"
"2012","BE",56252,"BE25","NA","1088.89"
"2012","BE",56288,"BE25","NA","949.543"
"2012","BE",56291,"BE25","NA","1842.08"
"2012","BE",56292,"BE25","NA","435.5318"
"2012","BE",56314,"BE25","NA","689.8705"
"2012","BE",56315,"BE25","NA","1329.127"
"2012","BE",56316,"BE25","NA","898.2047"
"2012","BE",56317,"BE25","NA","818.1631"
"2012","BE",56368,"BE25","NA","1407.943"
"2012","BE",56397,"BE25","NA","372.6916"
"2012","BE",56409,"BE25","NA","1882.44"
"2012","BE",56429,"BE25","NA","578.8542"
"2012","BE",56433,"BE25","NA","1811.785"
"2012","BE",56436,"BE25","NA","852.9036"
"2012","BE",56448,"BE25","NA","1668.686"
"2012","BE",56454,"BE25","NA","1015.15"
"2012","BE",56456,"BE25","NA","625.0274"
"2012","BE",56479,"BE25","NA","495.9303"
"2012","BE",56498,"BE25","NA","865.9559"
"2012","BE",56514,"BE25","NA","631.5319"
"2012","BE",56553,"BE25","NA","2018.464"
"2012","BE",56573,"BE25","NA","1811.785"
"2012","BE",56587,"BE25","NA","371.2107"
"2012","BE",56588,"BE25","NA","621.8495"
"2012","BE",56602,"BE25","NA","1014.347"
"2012","BE",56610,"BE25","NA","699.1007"
"2012","BE",56615,"BE25","NA","833.3731"
"2012","BE",56625,"BE25","NA","981.6994"
"2012","BE",56634,"BE25","NA","1984.74"
"2012","BE",56635,"BE25","NA","608.3955"
"2012","BE",56647,"BE25","NA","981.3796"
"2012","BE",56660,"BE25","NA","5519.728"
"2012","BE",56738,"BE25","NA","2115.121"
"2012","BE",56749,"BE25","NA","718.7605"
"2012","BE",56750,"BE25","NA","1272.108"
"2012","BE",56764,"BE25","NA","859.8786"
"2012","BE",56779,"BE25","NA","717.4132"
"2012","BE",56784,"BE25","NA","802.4948"
"2012","BE",56791,"BE25","NA","764.3643"
"2012","BE",56813,"BE25","NA","575"
"2012","BE",56821,"BE25","NA","617.8173"
"2012","BE",56863,"BE25","NA","946.8181"
"2012","BE",56870,"BE25","NA","754.3831"
"2012","BE",56877,"BE25","NA","880.024"
"2012","BE",56904,"BE25","NA","877.3489"
"2012","BE",56915,"BE25","NA","703.328"
"2012","BE",56980,"BE25","NA","472.7962"
"2012","BE",57005,"BE25","NA","373.554"
"2012","BE",57041,"BE25","NA","1528.551"
"2012","BE",57043,"BE25","NA","1281.193"
"2012","BE",57046,"BE25","NA","678.0951"
"2012","BE",57049,"BE25","NA","930.021"
"2012","BE",57096,"BE25","NA","1310.506"
"2012","BE",57107,"BE25","NA","819.6118"
"2012","BE",57114,"BE25","NA","1055.568"
"2012","BE",57116,"BE25","NA","1109.64"
"2012","BE",57145,"BE25","NA","3364.881"
"2012","BE",57154,"BE25","NA","2173.458"
"2012","BE",57165,"BE25","NA","648.9173"
"2012","BE",57217,"BE25","NA","635.0445"
"2012","BE",57218,"BE25","NA","1466.366"
"2012","BE",57231,"BE25","NA","544.7501"
"2012","BE",57297,"BE25","NA","1074.165"
"2012","BE",57324,"BE25","NA","617.65"
"2012","BE",57327,"BE25","NA","1825.614"
"2012","BE",57336,"BE25","NA","638.2922"
"2012","BE",57419,"BE25","NA","961.5125"
"2012","BE",57426,"BE25","NA","1539.13"
"2012","BE",57441,"BE25","NA","1827.059"
