"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","BE",46987,"BE24","NA","1774.462"
"2013","BE",46997,"BE24","NA","2040.301"
"2013","BE",47006,"BE24","NA","1519.924"
"2013","BE",47065,"BE24","NA","4449.915"
"2013","BE",47082,"BE24","NA","678.2274"
"2013","BE",47083,"BE24","NA","588.7019"
"2013","BE",47085,"BE24","NA","260.0199"
"2013","BE",47092,"BE24","NA","1062.879"
"2013","BE",47094,"BE24","NA","587.6001"
"2013","BE",47100,"BE24","NA","597.6301"
"2013","BE",47101,"BE24","NA","818.2987"
"2013","BE",47107,"BE24","NA","771.7264"
"2013","BE",47126,"BE24","NA","1479.967"
"2013","BE",47134,"BE24","NA","728.9906"
"2013","BE",47138,"BE24","NA","993.9832"
"2013","BE",47146,"BE24","NA","1078.208"
"2013","BE",47171,"BE24","NA","767.568"
"2013","BE",47183,"BE24","NA","440.664"
"2013","BE",47200,"BE24","NA","687.8812"
"2013","BE",47208,"BE24","NA","1004.827"
"2013","BE",47209,"BE24","NA","644.964"
"2013","BE",47211,"BE24","NA","459.7942"
"2013","BE",47212,"BE24","NA","657.0619"
"2013","BE",47230,"BE24","NA","2894.023"
"2013","BE",47239,"BE24","NA","1225.957"
"2013","BE",47299,"BE24","NA","598.5639"
"2013","BE",47318,"BE24","NA","1041.241"
"2013","BE",47321,"BE24","NA","410.2234"
"2013","BE",47326,"BE24","NA","531.4409"
"2013","BE",47334,"BE24","NA","1154.645"
"2013","BE",47335,"BE24","NA","981.0105"
"2013","BE",47341,"BE24","NA","710.9503"
"2013","BE",47382,"BE24","NA","2022.358"
"2013","BE",47400,"BE24","NA","1263.985"
"2013","BE",47402,"BE24","NA","514.977"
"2013","BE",47417,"BE24","NA","3712.432"
"2013","BE",47455,"BE24","NA","904.4152"
"2013","BE",47470,"BE24","NA","7805.467"
"2013","BE",47474,"BE24","NA","555.2752"
"2013","BE",47496,"BE24","NA","1483.474"
"2013","BE",47504,"BE24","NA","1061.434"
"2013","BE",47525,"BE24","NA","847.4122"
"2013","BE",47532,"BE24","NA","852.5956"
"2013","BE",47589,"BE24","NA","2499.825"
"2013","BE",47615,"BE24","NA","867.5385"
"2013","BE",47652,"BE24","NA","1899.715"
"2013","BE",47656,"BE24","NA","931.4765"
"2013","BE",47659,"BE24","NA","1528.526"
"2013","BE",47666,"BE24","NA","1307.26"
"2013","BE",47734,"BE24","NA","1379.111"
"2013","BE",47760,"BE24","NA","1540.839"
"2013","BE",47772,"BE24","NA","667.1538"
"2013","BE",47809,"BE24","NA","605.9948"
"2013","BE",47888,"BE24","NA","877.106"
"2013","BE",47902,"BE24","NA","1650.075"
"2013","BE",47908,"BE24","NA","931.9502"
"2013","BE",47909,"BE24","NA","412.5299"
"2013","BE",47911,"BE24","NA","814.0875"
"2013","BE",47945,"BE24","NA","764.3927"
"2013","BE",47955,"BE24","NA","857.9593"
"2013","BE",47972,"BE24","NA","819.3693"
"2013","BE",47975,"BE24","NA","861.6259"
"2013","BE",47979,"BE24","NA","566.747"
"2013","BE",47986,"BE24","NA","6234.53"
"2013","BE",47989,"BE24","NA","980.1606"
"2013","BE",48013,"BE24","NA","549.9858"
"2013","BE",48018,"BE24","NA","904.5347"
"2013","BE",48023,"BE24","NA","1682.833"
"2013","BE",48038,"BE24","NA","595.8198"
"2013","BE",48059,"BE24","NA","600.0714"
"2013","BE",48073,"BE24","NA","643.1154"
"2013","BE",48090,"BE24","NA","1096.815"
"2013","BE",48103,"BE24","NA","590.2376"
"2013","BE",48123,"BE24","NA","778.048"
"2013","BE",48124,"BE24","NA","592.7587"
"2013","BE",48134,"BE24","NA","2121.212"
"2013","BE",48186,"BE24","NA","704.3799"
"2013","BE",48197,"BE24","NA","1020.639"
"2013","BE",48256,"BE24","NA","2255.817"
"2013","BE",48276,"BE24","NA","2954.26"
"2013","BE",48286,"BE24","NA","1631.252"
"2013","BE",48290,"BE24","NA","775.3802"
"2013","BE",48327,"BE24","NA","845.6143"
"2013","BE",48335,"BE24","NA","762.8114"
"2013","BE",48340,"BE24","NA","648.5436"
"2013","BE",48366,"BE24","NA","521.5757"
"2013","BE",48368,"BE24","NA","447.3126"
"2013","BE",48440,"BE24","NA","987.85"
"2013","BE",48453,"BE24","NA","380.4312"
"2013","BE",48469,"BE24","NA","1275.43"
"2013","BE",48506,"BE24","NA","519.2529"
"2013","BE",48514,"BE24","NA","611.021"
"2013","BE",48516,"BE24","NA","827.7063"
"2013","BE",48528,"BE24","NA","530.8839"
"2013","BE",48547,"BE24","NA","748.1871"
"2013","BE",48549,"BE24","NA","709.148"
"2013","BE",48558,"BE24","NA","1126.353"
"2013","BE",48566,"BE24","NA","2050.763"
"2013","BE",48581,"BE24","NA","1019.242"
"2013","BE",48583,"BE24","NA","492.8533"
"2013","BE",48602,"BE24","NA","1546.154"
"2013","BE",48626,"BE24","NA","658.5679"
"2013","BE",48630,"BE24","NA","537.7293"
"2013","BE",48636,"BE24","NA","537.7025"
"2013","BE",48661,"BE24","NA","812.6012"
"2013","BE",48668,"BE24","NA","1001.726"
"2013","BE",48694,"BE24","NA","796.5747"
"2013","BE",48705,"BE24","NA","797.8072"
"2013","BE",48719,"BE24","NA","861.6962"
"2013","BE",48724,"BE24","NA","2098.171"
"2013","BE",48735,"BE24","NA","867.7923"
"2013","BE",48740,"BE24","NA","1308.595"
"2013","BE",48778,"BE24","NA","843.7471"
"2013","BE",48791,"BE24","NA","523.1486"
"2013","BE",48792,"BE24","NA","677.0136"
"2013","BE",48841,"BE24","NA","1635.903"
"2013","BE",48842,"BE24","NA","1450.477"
"2013","BE",48855,"BE24","NA","1511.27"
"2013","BE",48863,"BE24","NA","888.5297"
"2013","BE",48885,"BE24","NA","860.9717"
"2013","BE",48915,"BE24","NA","1256.702"
"2013","BE",48932,"BE24","NA","457.1237"
"2013","BE",48935,"BE24","NA","677.9969"
"2013","BE",48953,"BE24","NA","537.8954"
"2013","BE",48956,"BE24","NA","1082.067"
"2013","BE",48969,"BE24","NA","726.0164"
"2013","BE",48971,"BE24","NA","645.8759"
"2013","BE",48980,"BE24","NA","774.1691"
"2013","BE",49005,"BE24","NA","1602.282"
"2013","BE",49006,"BE24","NA","2121.212"
"2013","BE",49028,"BE24","NA","697.5416"
"2013","BE",49039,"BE24","NA","1901.213"
"2013","BE",49068,"BE24","NA","536.8788"
"2013","BE",49073,"BE24","NA","962.4991"
"2013","BE",49082,"BE24","NA","743.9998"
"2013","BE",49104,"BE24","NA","3360.315"
"2013","BE",49131,"BE24","NA","707.03"
"2013","BE",49134,"BE24","NA","856.2062"
"2013","BE",49143,"BE24","NA","457.2448"
"2013","BE",49154,"BE24","NA","905.1044"
"2013","BE",49155,"BE24","NA","2056.558"
"2013","BE",49170,"BE24","NA","914.0195"
"2013","BE",49206,"BE24","NA","852.7267"
"2013","BE",49242,"BE24","NA","476.6464"
"2013","BE",49259,"BE24","NA","959.7128"
"2013","BE",49294,"BE24","NA","470.4668"
"2013","BE",49301,"BE24","NA","861.6156"
"2013","BE",49307,"BE24","NA","762.454"
"2013","BE",49323,"BE24","NA","529.1123"
"2013","BE",49325,"BE24","NA","3029.446"
"2013","BE",49363,"BE24","NA","877.106"
"2013","BE",49378,"BE24","NA","651.2288"
"2013","BE",49397,"BE24","NA","583.1724"
"2013","BE",49417,"BE24","NA","577.7341"
"2013","BE",49527,"BE24","NA","4678.957"
"2013","BE",49538,"BE24","NA","2037.366"
"2013","BE",49554,"BE24","NA","477.2587"
"2013","BE",49556,"BE24","NA","1521.432"
"2013","BE",49567,"BE24","NA","1433.494"
"2013","BE",49584,"BE24","NA","664.8084"
"2013","BE",49590,"BE24","NA","617.2625"
"2013","BE",49624,"BE24","NA","1788.284"
"2013","BE",49626,"BE24","NA","1734.434"
"2013","BE",49631,"BE24","NA","561.072"
"2013","BE",49657,"BE24","NA","586.5787"
"2013","BE",49665,"BE24","NA","277.6109"
"2013","BE",49670,"BE24","NA","627.5485"
"2013","BE",49674,"BE24","NA","2086.742"
"2013","BE",49677,"BE24","NA","1014.67"
"2013","BE",49721,"BE24","NA","688.5422"
"2013","BE",49727,"BE24","NA","532.6118"
"2013","BE",49739,"BE24","NA","644.3441"
"2013","BE",49741,"BE24","NA","1369.272"
"2013","BE",49746,"BE24","NA","599.7941"
"2013","BE",49789,"BE24","NA","1046.652"
"2013","BE",49790,"BE24","NA","700.4534"
"2013","BE",49831,"BE24","NA","907.4221"
"2013","BE",49849,"BE24","NA","918.5945"
"2013","BE",49864,"BE24","NA","652.6853"
"2013","BE",49884,"BE24","NA","627.2227"
"2013","BE",49889,"BE24","NA","576.3684"
"2013","BE",49890,"BE24","NA","1110.627"
"2013","BE",49900,"BE24","NA","701.9133"
"2013","BE",49903,"BE24","NA","456.9494"
"2013","BE",49907,"BE24","NA","568.7489"
"2013","BE",49916,"BE24","NA","1045.575"
"2013","BE",49925,"BE24","NA","530.5141"
"2013","BE",49946,"BE24","NA","1167.407"
"2013","BE",49956,"BE24","NA","776.7645"
"2013","BE",49967,"BE24","NA","861.6156"
"2013","BE",49985,"BE24","NA","521.1462"
"2013","BE",49991,"BE24","NA","542.2235"
"2013","BE",49998,"BE24","NA","480.7927"
"2013","BE",49999,"BE24","NA","805.9714"
"2013","BE",50005,"BE24","NA","658.6714"
"2013","BE",50010,"BE24","NA","744.8655"
"2013","BE",50048,"BE24","NA","970.656"
"2013","BE",50061,"BE24","NA","903.1631"
"2013","BE",50102,"BE24","NA","6234.53"
"2013","BE",50105,"BE24","NA","642.1899"
"2013","BE",50158,"BE24","NA","847.4502"
"2013","BE",50186,"BE24","NA","1387.33"
"2013","BE",50211,"BE24","NA","1125.603"
"2013","BE",50234,"BE24","NA","938.7009"
"2013","BE",50325,"BE24","NA","673.1204"
"2013","BE",50354,"BE24","NA","1151.517"
"2013","BE",50379,"BE24","NA","1691.427"
"2013","BE",50388,"BE24","NA","1202.791"
"2013","BE",50396,"BE24","NA","457.4422"
"2013","BE",50424,"BE24","NA","1072.777"
"2013","BE",50438,"BE24","NA","7077.635"
"2013","BE",50445,"BE24","NA","847.2813"
"2013","BE",50450,"BE24","NA","473.198"
"2013","BE",50461,"BE24","NA","1126.089"
"2013","BE",50505,"BE24","NA","459.7942"
"2013","BE",50510,"BE24","NA","1505.147"
"2013","BE",50521,"BE24","NA","489.6433"
"2013","BE",50532,"BE24","NA","812.8843"
"2013","BE",50533,"BE24","NA","1084.858"
"2013","BE",50552,"BE24","NA","2187.763"
"2013","BE",50557,"BE24","NA","1203.106"
"2013","BE",50580,"BE24","NA","737.6224"
"2013","BE",50630,"BE24","NA","416.461"
"2013","BE",50675,"BE24","NA","1476.507"
"2013","BE",50677,"BE24","NA","497.7393"
"2013","BE",50698,"BE24","NA","978.2977"
"2013","BE",50706,"BE24","NA","569.9927"
"2013","BE",50728,"BE24","NA","613.4668"
"2013","BE",50740,"BE24","NA","508.5642"
"2013","BE",50746,"BE24","NA","1611.373"
"2013","BE",50754,"BE24","NA","7086.266"
"2013","BE",50763,"BE24","NA","1068.885"
"2013","BE",50774,"BE24","NA","1406.371"
"2013","BE",50793,"BE24","NA","2403.04"
"2013","BE",50804,"BE24","NA","962.3636"
"2013","BE",50827,"BE24","NA","640.4857"
"2013","BE",50836,"BE24","NA","579.6484"
"2013","BE",50853,"BE24","NA","851.3775"
"2013","BE",50890,"BE24","NA","378.8538"
"2013","BE",50908,"BE24","NA","662.8247"
"2013","BE",50933,"BE24","NA","982.7826"
"2013","BE",50953,"BE24","NA","2688.244"
"2013","BE",50964,"BE24","NA","2211.927"
"2013","BE",50991,"BE24","NA","1136.834"
"2013","BE",51029,"BE24","NA","584.5878"
"2013","BE",51083,"BE24","NA","1772.136"
"2013","BE",51123,"BE24","NA","775.5068"
"2013","BE",51145,"BE24","NA","929.7926"
"2013","BE",51159,"BE24","NA","899.1261"
"2013","BE",51171,"BE24","NA","184.5677"
"2013","BE",51198,"BE24","NA","926.2743"
"2013","BE",51206,"BE24","NA","561.7622"
"2013","BE",51224,"BE24","NA","763.6398"
"2013","BE",51247,"BE24","NA","929.8142"
"2013","BE",51257,"BE24","NA","727.2008"
"2013","BE",51268,"BE24","NA","1120.788"
"2013","BE",51281,"BE24","NA","2027.804"
"2013","BE",51284,"BE24","NA","314.6955"
"2013","BE",51335,"BE24","NA","1075.679"
"2013","BE",51337,"BE24","NA","259.6612"
"2013","BE",51341,"BE24","NA","1389.909"
"2013","BE",51364,"BE24","NA","1765.924"
"2013","BE",51416,"BE24","NA","638.2794"
"2013","BE",51443,"BE24","NA","1100.836"
"2013","BE",51467,"BE24","NA","765.7864"
"2013","BE",51477,"BE24","NA","1441.367"
"2013","BE",51485,"BE24","NA","928.4633"
"2013","BE",51492,"BE24","NA","774.5453"
"2013","BE",51501,"BE24","NA","613.992"
"2013","BE",51505,"BE24","NA","656.8932"
"2013","BE",51506,"BE24","NA","694.2847"
"2013","BE",51525,"BE24","NA","419.4196"
"2013","BE",51543,"BE24","NA","1220.152"
"2013","BE",51555,"BE24","NA","989.3318"
"2013","BE",51562,"BE24","NA","573.5219"
"2013","BE",51572,"BE24","NA","628.9977"
"2013","BE",51575,"BE24","NA","193.3723"
"2013","BE",51577,"BE24","NA","1430.656"
"2013","BE",51585,"BE24","NA","558.9272"
"2013","BE",51590,"BE24","NA","1635.599"
"2013","BE",51598,"BE24","NA","924.2739"
"2013","BE",51607,"BE24","NA","1055.056"
"2013","BE",51628,"BE24","NA","474.1837"
"2013","BE",51673,"BE24","NA","881.0604"
"2013","BE",51679,"BE24","NA","618.9195"
"2013","BE",51686,"BE24","NA","491.2484"
"2013","BE",51688,"BE24","NA","703.3761"
"2013","BE",51715,"BE24","NA","6234.53"
"2013","BE",51741,"BE24","NA","926.2861"
"2013","BE",51743,"BE24","NA","322.4042"
"2013","BE",51750,"BE24","NA","489.6433"
"2013","BE",51761,"BE24","NA","562.3838"
"2013","BE",51792,"BE24","NA","887.3391"
"2013","BE",51803,"BE24","NA","571.3085"
"2013","BE",51812,"BE24","NA","495.7084"
"2013","BE",51818,"BE24","NA","1123.601"
"2013","BE",51823,"BE24","NA","1110.876"
"2013","BE",51832,"BE24","NA","1330.989"
"2013","BE",51834,"BE24","NA","814.6681"
"2013","BE",51864,"BE24","NA","668.0035"
"2013","BE",51897,"BE24","NA","787.91"
"2013","BE",51927,"BE24","NA","850.3158"
"2013","BE",51939,"BE24","NA","581.3565"
"2013","BE",51971,"BE24","NA","451.8956"
"2013","BE",51972,"BE24","NA","532.8419"
"2013","BE",51978,"BE24","NA","1003.215"
"2013","BE",51992,"BE24","NA","871.3259"
"2013","BE",52004,"BE24","NA","648.9663"
"2013","BE",52005,"BE24","NA","1234.264"
"2013","BE",52013,"BE24","NA","1488.458"
"2013","BE",52047,"BE24","NA","493.4296"
"2013","BE",52061,"BE24","NA","1035.826"
"2013","BE",52062,"BE24","NA","443.3706"
"2013","BE",52066,"BE24","NA","523.2076"
"2013","BE",52068,"BE24","NA","861.5799"
"2013","BE",52070,"BE24","NA","1372.559"
"2013","BE",52072,"BE24","NA","911.4245"
"2013","BE",52090,"BE24","NA","736.2095"
"2013","BE",52112,"BE24","NA","3538.623"
"2013","BE",52127,"BE24","NA","795.0451"
"2013","BE",52130,"BE24","NA","2111.482"
"2013","BE",52192,"BE24","NA","500.4937"
"2013","BE",52194,"BE24","NA","691.9189"
"2013","BE",52199,"BE24","NA","392.6189"
"2013","BE",52206,"BE24","NA","635.4655"
"2013","BE",52216,"BE24","NA","4678.957"
"2013","BE",52222,"BE24","NA","522.6602"
"2013","BE",52267,"BE24","NA","1142.156"
"2013","BE",52273,"BE24","NA","711.1737"
"2013","BE",52307,"BE24","NA","1403.64"
"2013","BE",52375,"BE24","NA","671.1051"
"2013","BE",52379,"BE24","NA","1330.989"
"2013","BE",52385,"BE24","NA","329.1901"
"2013","BE",52395,"BE24","NA","562.2088"
"2013","BE",52399,"BE24","NA","2573.192"
"2013","BE",52421,"BE24","NA","181.0059"
"2013","BE",52434,"BE24","NA","1094.243"
"2013","BE",52438,"BE24","NA","1651.91"
"2013","BE",52484,"BE24","NA","918.6576"
"2013","BE",52485,"BE24","NA","1440.99"
"2013","BE",52495,"BE24","NA","6862.886"
"2013","BE",52497,"BE24","NA","861.083"
"2013","BE",52517,"BE24","NA","1359.625"
"2013","BE",52522,"BE24","NA","485.837"
"2013","BE",52523,"BE24","NA","1672.837"
"2013","BE",52533,"BE24","NA","7805.467"
"2013","BE",52537,"BE24","NA","679.5811"
"2013","BE",52544,"BE24","NA","1436.661"
"2013","BE",52545,"BE24","NA","1192.805"
"2013","BE",52555,"BE24","NA","951.5805"
"2013","BE",52569,"BE24","NA","704.3799"
"2013","BE",52572,"BE24","NA","911.3633"
"2013","BE",52593,"BE24","NA","595.2592"
"2013","BE",52598,"BE24","NA","532.8381"
"2013","BE",52607,"BE24","NA","869.7599"
"2013","BE",52617,"BE24","NA","6234.53"
"2013","BE",52626,"BE24","NA","1448.888"
"2013","BE",52630,"BE24","NA","383.7807"
"2013","BE",52657,"BE24","NA","1005.653"
"2013","BE",52659,"BE24","NA","1765.924"
"2013","BE",52667,"BE24","NA","926.263"
"2013","BE",52702,"BE24","NA","1710.629"
"2013","BE",52706,"BE24","NA","868.9075"
"2013","BE",52751,"BE24","NA","553.9592"
"2013","BE",52779,"BE24","NA","460.3549"
"2013","BE",52793,"BE24","NA","601.0802"
"2013","BE",52799,"BE24","NA","516.2666"
"2013","BE",52808,"BE24","NA","1114.705"
"2013","BE",52811,"BE24","NA","461.9675"
"2013","BE",52832,"BE24","NA","1271.314"
"2013","BE",52846,"BE24","NA","793.8357"
"2013","BE",52867,"BE24","NA","3545.178"
"2013","BE",52888,"BE24","NA","639.1164"
"2013","BE",52897,"BE24","NA","451.9759"
"2013","BE",52904,"BE24","NA","1178.973"
"2013","BE",52913,"BE24","NA","411.7758"
"2013","BE",52945,"BE24","NA","1317.242"
"2013","BE",52962,"BE24","NA","943.569"
"2013","BE",53038,"BE24","NA","567.5612"
"2013","BE",53054,"BE24","NA","997.3323"
"2013","BE",53057,"BE24","NA","626.8091"
"2013","BE",53060,"BE24","NA","497.1932"
"2013","BE",53064,"BE24","NA","524.8634"
"2013","BE",53083,"BE24","NA","919.2622"
"2013","BE",53087,"BE24","NA","902.7646"
"2013","BE",53088,"BE24","NA","570.8588"
"2013","BE",53104,"BE24","NA","767.3274"
"2013","BE",53115,"BE24","NA","1278.184"
"2013","BE",53123,"BE24","NA","1681.639"
"2013","BE",53137,"BE24","NA","2826.392"
"2013","BE",53141,"BE24","NA","702.7833"
"2013","BE",53158,"BE24","NA","962.4991"
"2013","BE",53159,"BE24","NA","687.9742"
"2013","BE",53172,"BE24","NA","2267.373"
"2013","BE",53174,"BE24","NA","840.7231"
"2013","BE",53176,"BE24","NA","636.7901"
"2013","BE",53196,"BE24","NA","625.4043"
"2013","BE",53200,"BE24","NA","538.571"
"2013","BE",53220,"BE24","NA","628.1904"
"2013","BE",53221,"BE24","NA","2845.629"
"2013","BE",53222,"BE24","NA","867.7923"
"2013","BE",53227,"BE24","NA","948.2315"
"2013","BE",53232,"BE24","NA","612.5992"
"2013","BE",53235,"BE24","NA","949.1151"
"2013","BE",53245,"BE24","NA","547.684"
"2013","BE",53259,"BE24","NA","508.3881"
"2013","BE",53271,"BE24","NA","668.0997"
"2013","BE",53288,"BE24","NA","2599.542"
"2013","BE",53292,"BE24","NA","684.0541"
"2013","BE",53306,"BE24","NA","1449.708"
"2013","BE",53357,"BE24","NA","1419.87"
"2013","BE",53363,"BE24","NA","4025.477"
"2013","BE",53365,"BE24","NA","749.0961"
"2013","BE",53381,"BE24","NA","1082.977"
"2013","BE",53384,"BE24","NA","757.5189"
"2013","BE",53413,"BE24","NA","1383.611"
"2013","BE",53465,"BE24","NA","899.7729"
"2013","BE",53488,"BE24","NA","942.3268"
"2013","BE",53491,"BE24","NA","1425.798"
"2013","BE",53505,"BE24","NA","606.4462"
"2013","BE",53521,"BE24","NA","629.1963"
"2013","BE",53527,"BE24","NA","683.9453"
"2013","BE",53538,"BE24","NA","625.4043"
"2013","BE",53553,"BE24","NA","570.8588"
"2013","BE",53559,"BE24","NA","901.0996"
"2013","BE",53562,"BE24","NA","527.0074"
"2013","BE",53571,"BE24","NA","698.0238"
"2013","BE",53590,"BE24","NA","339.6904"
"2013","BE",53596,"BE24","NA","843.9849"
"2013","BE",53622,"BE24","NA","1514.153"
"2013","BE",53654,"BE24","NA","1488.458"
"2013","BE",53655,"BE24","NA","705.5792"
"2013","BE",53662,"BE24","NA","775.6838"
"2013","BE",53785,"BE24","NA","1486.682"
"2013","BE",53786,"BE24","NA","1395.906"
"2013","BE",53796,"BE24","NA","888.8598"
"2013","BE",53835,"BE24","NA","1450.119"
"2013","BE",53840,"BE24","NA","656.4059"
"2013","BE",53885,"BE24","NA","1727.353"
"2013","BE",53897,"BE24","NA","1526.647"
"2013","BE",53908,"BE24","NA","721.6281"
"2013","BE",53925,"BE24","NA","1419.87"
"2013","BE",53929,"BE24","NA","1174.424"
"2013","BE",53968,"BE24","NA","868.2502"
"2013","BE",53977,"BE24","NA","312.3532"
"2013","BE",53979,"BE24","NA","1758.855"
"2013","BE",53982,"BE24","NA","1298.354"
"2013","BE",54034,"BE24","NA","1147.992"
"2013","BE",54043,"BE24","NA","840.6182"
"2013","BE",54064,"BE24","NA","7086.266"
"2013","BE",54086,"BE24","NA","2278.022"
"2013","BE",54110,"BE24","NA","713.3062"
"2013","BE",54136,"BE24","NA","462.8443"
"2013","BE",54173,"BE24","NA","1803.353"
"2013","BE",54203,"BE24","NA","418.2969"
"2013","BE",54209,"BE24","NA","739.5112"
"2013","BE",54210,"BE24","NA","916.1073"
"2013","BE",54213,"BE24","NA","1448.888"
"2013","BE",54227,"BE24","NA","505.7296"
"2013","BE",54251,"BE24","NA","586.9642"
"2013","BE",54254,"BE24","NA","981.0105"
"2013","BE",54267,"BE24","NA","1313.72"
"2013","BE",54290,"BE24","NA","7077.635"
"2013","BE",54323,"BE24","NA","684.9622"
"2013","BE",54364,"BE24","NA","624.447"
"2013","BE",54371,"BE24","NA","764.2816"
"2013","BE",54373,"BE24","NA","663.3105"
"2013","BE",54379,"BE24","NA","565.6988"
"2013","BE",54394,"BE24","NA","454.4916"
"2013","BE",54438,"BE24","NA","1077.551"
"2013","BE",54469,"BE24","NA","830.082"
"2013","BE",54493,"BE24","NA","597.5326"
"2013","BE",54494,"BE24","NA","1406.61"
"2013","BE",54515,"BE24","NA","531.0419"
"2013","BE",54524,"BE24","NA","535.3109"
"2013","BE",54556,"BE24","NA","650.6673"
"2013","BE",54571,"BE24","NA","775.5068"
"2013","BE",54585,"BE24","NA","703.0677"
"2013","BE",54591,"BE24","NA","1828.476"
"2013","BE",54598,"BE24","NA","1149.881"
"2013","BE",54605,"BE24","NA","620.0608"
"2013","BE",54609,"BE24","NA","797.6832"
"2013","BE",54657,"BE24","NA","871.7903"
"2013","BE",54659,"BE24","NA","388.9025"
"2013","BE",54674,"BE24","NA","569.1605"
"2013","BE",54689,"BE24","NA","1338.908"
"2013","BE",54720,"BE24","NA","676.0073"
"2013","BE",54724,"BE24","NA","1479.227"
"2013","BE",54728,"BE24","NA","641.4673"
"2013","BE",54745,"BE24","NA","981.754"
"2013","BE",54747,"BE24","NA","602.4242"
"2013","BE",54772,"BE24","NA","999.8615"
"2013","BE",54789,"BE24","NA","1096.203"
"2013","BE",54807,"BE24","NA","507.1184"
"2013","BE",54808,"BE24","NA","1011.953"
"2013","BE",54824,"BE24","NA","700.2253"
"2013","BE",54835,"BE24","NA","3538.623"
"2013","BE",54844,"BE24","NA","1243.43"
"2013","BE",54859,"BE24","NA","529.975"
"2013","BE",54865,"BE24","NA","858.986"
"2013","BE",54879,"BE24","NA","1126.218"
"2013","BE",54903,"BE24","NA","1433.494"
"2013","BE",54973,"BE24","NA","718.4991"
"2013","BE",55001,"BE24","NA","465.7216"
"2013","BE",55024,"BE24","NA","636.7901"
"2013","BE",55052,"BE24","NA","1647.396"
"2013","BE",55085,"BE24","NA","4608.921"
"2013","BE",55088,"BE24","NA","1213.643"
"2013","BE",55096,"BE24","NA","586.7578"
"2013","BE",55108,"BE24","NA","600.8344"
"2013","BE",55167,"BE24","NA","980.7875"
"2013","BE",55251,"BE24","NA","4684.314"
"2013","BE",55273,"BE24","NA","553.1068"
"2013","BE",55305,"BE24","NA","1046.652"
"2013","BE",55347,"BE24","NA","1140.296"
"2013","BE",55357,"BE24","NA","715.332"
"2013","BE",55361,"BE24","NA","536.3843"
"2013","BE",55388,"BE24","NA","7805.467"
"2013","BE",55398,"BE24","NA","1108.579"
"2013","BE",55416,"BE24","NA","2111.638"
"2013","BE",55417,"BE24","NA","1192.774"
"2013","BE",55429,"BE24","NA","1327.865"
"2013","BE",55434,"BE25","NA","765.7864"
"2013","BE",55438,"BE25","NA","412.0407"
"2013","BE",55456,"BE25","NA","914.0195"
"2013","BE",55458,"BE25","NA","628.4427"
"2013","BE",55464,"BE25","NA","947.5091"
"2013","BE",55478,"BE25","NA","588.9541"
"2013","BE",55486,"BE25","NA","2843.184"
"2013","BE",55514,"BE25","NA","340.1359"
"2013","BE",55520,"BE25","NA","824.493"
"2013","BE",55532,"BE25","NA","901.0913"
"2013","BE",55541,"BE25","NA","761.252"
"2013","BE",55556,"BE25","NA","2446.915"
"2013","BE",55573,"BE25","NA","1037.869"
"2013","BE",55576,"BE25","NA","827.0954"
"2013","BE",55579,"BE25","NA","1444.19"
"2013","BE",55591,"BE25","NA","749.2997"
"2013","BE",55599,"BE25","NA","779.8584"
"2013","BE",55619,"BE25","NA","541.3874"
"2013","BE",55631,"BE25","NA","1048.223"
"2013","BE",55632,"BE25","NA","900.7282"
"2013","BE",55638,"BE25","NA","598.3396"
"2013","BE",55643,"BE25","NA","860.6532"
"2013","BE",55653,"BE25","NA","902.5921"
"2013","BE",55713,"BE25","NA","734.1383"
"2013","BE",55716,"BE25","NA","1157.244"
"2013","BE",55749,"BE25","NA","1193.343"
"2013","BE",55752,"BE25","NA","832.6536"
"2013","BE",55774,"BE25","NA","543.3291"
"2013","BE",55843,"BE25","NA","1167.738"
"2013","BE",55844,"BE25","NA","1745.347"
"2013","BE",55870,"BE25","NA","1051.062"
"2013","BE",55882,"BE25","NA","1100.755"
"2013","BE",55892,"BE25","NA","12881.1"
"2013","BE",55900,"BE25","NA","746.6492"
"2013","BE",55917,"BE25","NA","472.2761"
"2013","BE",55950,"BE25","NA","834.5631"
"2013","BE",55957,"BE25","NA","1367.895"
"2013","BE",55965,"BE25","NA","1989.93"
"2013","BE",55972,"BE25","NA","641.3922"
"2013","BE",55988,"BE25","NA","272.4711"
"2013","BE",55998,"BE25","NA","889.0231"
"2013","BE",56003,"BE25","NA","1005.293"
"2013","BE",56004,"BE25","NA","1060.862"
"2013","BE",56005,"BE25","NA","606.2669"
"2013","BE",56009,"BE25","NA","613.7827"
"2013","BE",56032,"BE25","NA","714.6589"
"2013","BE",56048,"BE25","NA","530.5141"
"2013","BE",56081,"BE25","NA","724.5089"
"2013","BE",56091,"BE25","NA","620.8601"
"2013","BE",56124,"BE25","NA","604.9349"
"2013","BE",56131,"BE25","NA","2278.022"
"2013","BE",56132,"BE25","NA","1631.252"
"2013","BE",56153,"BE25","NA","610.1304"
"2013","BE",56160,"BE25","NA","494.3588"
"2013","BE",56161,"BE25","NA","444.1637"
"2013","BE",56190,"BE25","NA","3417.923"
"2013","BE",56211,"BE25","NA","551.3162"
"2013","BE",56230,"BE25","NA","861.6962"
"2013","BE",56233,"BE25","NA","857.9593"
"2013","BE",56239,"BE25","NA","785.0474"
"2013","BE",56258,"BE25","NA","1087.445"
