"DB010","DB020","DB030","DB040","DB040_F","DB060","DB060_F","DB062","DB062_F","DB070","DB070_F","DB075","DB075_F","DB090","DB090_F","DB100","DB100_F"
2013,"DE",2248645,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2248857,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2248931,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2248942,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2249107,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2249166,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2249284,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2249365,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2249988,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2250689,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2250745,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2250942,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2251398,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2252229,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2252895,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253080,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253119,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253175,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253229,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253242,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253538,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2253572,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2254664,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2254729,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2254823,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2255356,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2255587,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2255707,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2255857,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2255877,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2256320,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2256347,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2256561,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2258337,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2258370,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2258630,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2258803,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2259227,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2259391,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2259410,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2259534,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2259732,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2260269,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2260780,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2260911,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2260944,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2261079,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2262390,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2262800,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2262946,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2263109,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2263643,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2264065,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2264107,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2264783,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265150,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265195,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265269,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265359,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265615,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265877,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2265996,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267150,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267615,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267619,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267623,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267738,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267854,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2267987,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2268060,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2268065,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2269967,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2270544,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2270731,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2271011,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2271451,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2271485,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2273193,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2273547,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2273586,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2273778,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2273992,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2274099,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2274136,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2274447,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2274672,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2276230,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2276515,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2276984,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277134,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277275,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277496,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277513,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277525,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277700,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2277762,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278088,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278275,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278315,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278455,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278689,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278719,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2278918,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2279655,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2279656,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2279662,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2279950,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2280675,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2280872,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2281241,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2281380,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2281423,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2281658,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2282001,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2282313,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2282528,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2282588,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2283115,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2283327,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2284979,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2285089,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2285166,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2285570,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2285680,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2285742,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2285883,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2286072,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2286370,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2286377,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2286605,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2286993,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2287046,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2287132,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2287445,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2287674,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2287716,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2287957,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2288444,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2288888,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2289166,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2289858,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2290320,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2290902,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2290973,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2291101,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2292110,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2292699,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2293533,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2293559,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2293724,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2293755,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2294366,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2294578,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2295852,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2295871,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2295955,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2295995,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2296281,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2296475,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2296960,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2297576,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2298525,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2299095,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2299334,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2299656,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2299685,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2299726,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2299943,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2301126,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2301465,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2301686,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2302252,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2302306,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2303102,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2303122,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2303744,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2304050,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2304239,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2304332,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2304516,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2304846,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2304953,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2305256,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2305616,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2305894,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2305928,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2306300,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2306478,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2306569,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2306686,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2306887,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307512,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307600,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307674,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307685,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307817,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307857,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2307887,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2308194,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2308359,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2309634,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2309947,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2310118,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2310766,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2310863,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2311303,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2311450,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2311766,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2312832,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2312835,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2313411,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2314188,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2314951,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2315103,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2315881,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2315967,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2315980,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2316435,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2316991,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2317325,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2317394,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2317520,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2317875,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2317876,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2318360,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2318933,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2319245,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2320250,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2320479,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2320894,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2321073,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2321630,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2322059,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2322105,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2322275,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2322702,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2323284,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2323308,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2323596,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2323669,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2323912,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2324020,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2324636,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2324664,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2324921,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2325017,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2325515,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2325908,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2325995,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2326124,,,,,,,,,,,3014.66275659824,,,
2013,"DE",2326369,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2326412,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2326583,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2326643,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2326710,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327006,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327019,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327319,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327625,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327694,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327744,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2327856,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2328228,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2328233,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2328371,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2329054,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2329164,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2329971,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2330342,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2330727,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2330827,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2330868,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2331020,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2331775,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2331812,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2331882,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2331933,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2332384,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2332569,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2332653,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2332933,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2332985,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2333277,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2333428,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2333921,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2334176,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2334376,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2334418,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2334498,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2334904,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2335042,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2335344,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2335441,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2335519,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2335639,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2336836,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2337361,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2337482,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2338196,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2338220,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2338525,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2338537,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2339188,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2339609,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2339643,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2340875,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2340909,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2341373,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2341377,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2341499,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2342065,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2342398,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2342766,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2342921,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2343932,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2344658,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2344870,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2345446,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2346360,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2346505,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2346642,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2347067,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2347211,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2347404,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2347616,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2348143,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2348431,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2348785,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2348858,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2349320,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2349363,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2349710,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2350360,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2350525,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2350774,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2351375,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2351913,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2352070,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2352074,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2352182,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2352418,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2353045,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2353436,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2353538,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2354148,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2354212,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2354413,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2354538,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2354648,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2354891,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2355360,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2355401,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2355479,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2355504,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2355975,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2356175,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2356489,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2356506,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2356588,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2357152,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2357498,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2357522,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2357566,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2357833,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2357944,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2358513,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2358769,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359069,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359191,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359261,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359436,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359466,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359689,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359701,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2359706,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2360046,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2360102,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2361521,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2361654,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2362282,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2362639,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2362682,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2362753,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2362927,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2363564,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2363570,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2363763,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2364334,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2364600,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2364798,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2365295,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2365636,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2365657,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2365918,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2366157,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2366221,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2366389,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2366685,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2367148,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2367829,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2368616,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2368798,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2369425,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2369660,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2369762,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2369796,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2370265,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2371301,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2371785,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2372088,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2372424,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2372625,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2372708,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2373243,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2373281,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2373496,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2373583,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2373918,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2375532,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2375698,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2375708,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2376064,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2376519,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2376617,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2376862,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2377219,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2377790,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2377892,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2377918,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2378366,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2378918,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2378930,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2379048,,,,,,,,,,,2770.11520737327,,,
2013,"DE",2380893,,,,,,,,,,,2770.11520737327,,,
